Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-10-22 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;552
2020-10-22 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;2;215
2020-10-22 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;6;844
2020-10-22 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;13;533
2020-10-22 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;379
2020-10-22 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;3;66
2020-10-22 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;3;147
2020-10-22 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;4;511
2020-10-22 00:00:00;51;BU—UEL;760;RIBAFORADA;3;149
2020-10-22 00:00:00;99;FUERA DE NAVARRA;760;RIBAFORADA;1;2
2020-10-22 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;2;321
2020-10-22 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;2;168
2020-10-22 00:00:00;36;LOS ARCOS;784;SANSOL;1;3
2020-10-22 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;2;56
2020-10-22 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;3;46
2020-10-22 00:00:00;40;TAFALLA;793;TAFALLA;4;399
2020-10-22 00:00:00;28;NO¡IN;794;TIEBAS;3;14
2020-10-22 00:00:00;36;LOS ARCOS;800;TORRALBA DEL RÕO;1;3
2020-10-22 00:00:00;45;TUDELA OESTE;802;TUDELA;17;742
2020-10-22 00:00:00;46;TUDELA ESTE;802;TUDELA;31;1366
2020-10-22 00:00:00;8;ULTZAMA;815;IRAIZOTZ;5;11
2020-10-22 00:00:00;2;ETXARRI-ARANATZ;837;URDIAIN;3;44
2020-10-22 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;4;121
2020-10-22 00:00:00;5;LESAKA;883;BERA;1;95
2020-10-22 00:00:00;31;ISABA;887;VID¡NGOZ / BIDANKOZE;1;1
2020-10-22 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;2;182
2020-10-22 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;5;378
2020-10-22 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;13;846
2020-10-22 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;6;453
2020-10-23 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;2;83
2020-10-23 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;6;266
2020-10-23 00:00:00;50;CASCANTE;11;ABLITAS;6;128
2020-10-23 00:00:00;99;FUERA DE NAVARRA;11;ABLITAS;1;2
2020-10-23 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;11;301
2020-10-23 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;7;69
2020-10-23 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;15;447
2020-10-23 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;5;158
2020-10-23 00:00:00;14;BERRIOZAR;44;BERRIOPLANO / BERRIOBEITI;1;33
2020-10-23 00:00:00;14;BERRIOZAR;45;BERRIOSUSO / BERRIOGOITI;2;37
2020-10-23 00:00:00;14;BERRIOZAR;46;BERRIOZAR;4;357
2020-10-23 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;109
2020-10-23 00:00:00;3;IRURTZUN;92;IRURTZUN;1;70
2020-10-23 00:00:00;2;ETXARRI-ARANATZ;102;ARBIZU;1;55
2020-10-23 00:00:00;36;LOS ARCOS;124;LOS ARCOS;1;16
2020-10-23 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;2;94
2020-10-23 00:00:00;34;ALLO;131;ARR”NIZ;1;7
2020-10-23 00:00:00;41;ARTAJONA;133;ARTAJONA;1;79
2020-10-23 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;1;51
2020-10-23 00:00:00;8;ULTZAMA;155;AIZAROTZ;1;7
2020-10-23 00:00:00;8;ULTZAMA;165;ERBITI;1;2
2020-10-23 00:00:00;6;ELIZONDO;187;ELIZONDO;7;200
2020-10-23 00:00:00;6;ELIZONDO;194;IRURITA;1;15
2020-10-23 00:00:00;6;ELIZONDO;205;ZUAZTOI;1;1
2020-10-23 00:00:00;51;BU—UEL;223;BU—UEL;1;79
2020-10-23 00:00:00;13;BURLADA;227;BURLADA / BURLATA;12;786
2020-10-23 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;74
2020-10-23 00:00:00;51;BU—UEL;229;CABANILLAS;1;87
2020-10-23 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;9;265
2020-10-23 00:00:00;99;FUERA DE NAVARRA;231;CADREITA;2;9
2020-10-23 00:00:00;43;OLITE;232;CAPARROSO;1;111
2020-10-23 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;2;41
2020-10-23 00:00:00;42;CARCASTILLO;235;CARCASTILLO;2;226
2020-10-23 00:00:00;50;CASCANTE;238;CASCANTE;4;167
2020-10-23 00:00:00;48;CORELLA;241;CASTEJ”N;6;206
2020-10-23 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;2;520
2020-10-23 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;8;533
2020-10-23 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;2;69
2020-10-23 00:00:00;25;ZIZUR-ECHAVACOIZ;253;GAZ”LAZ;1;3
2020-10-23 00:00:00;48;CORELLA;261;CORELLA;11;288
2020-10-23 00:00:00;51;BU—UEL;262;CORTES;5;93
2020-10-23 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;2;105
2020-10-23 00:00:00;67;SARRIGUREN;285;BADOST¡IN;1;14
2020-10-23 00:00:00;67;SARRIGUREN;297;SARRIGUREN;10;512
2020-10-23 00:00:00;28;NO¡IN;304;NO¡IN;4;280
2020-10-23 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;2;389
2020-10-23 00:00:00;11;HUARTE;355;OLLOKI;1;38
2020-10-23 00:00:00;11;HUARTE;364;ZUBIRI;1;10
2020-10-23 00:00:00;12;VILLAVA;380;ARRE;2;35
2020-10-23 00:00:00;44;PERALTA;385;FALCES;1;122
2020-10-23 00:00:00;46;TUDELA ESTE;388;FONTELLAS;1;18
2020-10-23 00:00:00;44;PERALTA;389;FUNES;1;102
2020-10-23 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;112
2020-10-23 00:00:00;28;NO¡IN;396;ESPARZA;1;6
2020-10-23 00:00:00;28;NO¡IN;401;SUBIZA;1;3
2020-10-23 00:00:00;28;NO¡IN;402;BERI¡IN;2;109
2020-10-23 00:00:00;11;HUARTE;448;HUARTE / UHARTE;11;305
2020-10-23 00:00:00;41;ARTAJONA;534;LARRAGA;2;108
2020-10-23 00:00:00;3;IRURTZUN;541;BARAIBAR;1;1
2020-10-23 00:00:00;38;LODOSA;554;LAZAGURRÕA;1;8
2020-10-23 00:00:00;4;LEITZA;563;LEITZA;1;111
2020-10-23 00:00:00;5;LESAKA;587;LESAKA;1;14
2020-10-23 00:00:00;5;LESAKA;588;NABAZ;1;2
2020-10-23 00:00:00;38;LODOSA;613;LODOSA;2;71
2020-10-23 00:00:00;29;SANG‹ESA;639;LUMBIER;1;34
2020-10-23 00:00:00;44;PERALTA;643;MARCILLA;1;93
2020-10-23 00:00:00;38;LODOSA;646;MENDAVIA;3;64
2020-10-23 00:00:00;35;ANCÕN-AM…SCOA;659;ZUFÕA;1;3
2020-10-23 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;60
2020-10-23 00:00:00;36;LOS ARCOS;670;MU…S;1;2
2020-10-23 00:00:00;99;FUERA DE NAVARRA;670;MU…S;1;1
2020-10-23 00:00:00;50;CASCANTE;671;MURCHANTE;14;258
2020-10-23 00:00:00;35;ANCÕN-AM…SCOA;672;MURIETA;3;20
2020-10-23 00:00:00;30;VALLE DE SALAZAR;688;OCHAGAVÕA / OTSAGABIA;1;9
2020-10-23 00:00:00;12;VILLAVA;701;END…RIZ;1;2
2020-10-23 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;9;125
2020-10-23 00:00:00;15;ORCOYEN;725;ORKOIEN;2;163
2020-10-23 00:00:00;15;ORCOYEN;728;ARTETA;1;1
2020-10-23 00:00:00;15;ORCOYEN;732;SENOSIAIN;1;2
2020-10-23 00:00:00;33;VILLATUERTA;745;OTEIZA;2;68
2020-10-23 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;11;705
2020-10-23 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;16;1167
2020-10-23 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;13;770
2020-10-23 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;4;484
2020-10-23 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;13;917
2020-10-23 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;13;802
2020-10-23 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;14;622
2020-10-23 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;12;1062
2020-10-23 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;5;557
2020-10-23 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;7;222
2020-10-23 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;11;855
2020-10-23 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;13;546
2020-10-23 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;5;384
2020-10-23 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;67
2020-10-23 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;3;150
2020-10-23 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;4;515
2020-10-23 00:00:00;43;OLITE;755;PITILLAS;1;23
2020-10-23 00:00:00;51;BU—UEL;760;RIBAFORADA;7;156
2020-10-23 00:00:00;99;FUERA DE NAVARRA;760;RIBAFORADA;1;3
2020-10-23 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;4;325
2020-10-23 00:00:00;99;FUERA DE NAVARRA;779;SAN ADRI¡N;1;6
2020-10-23 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;2;170
2020-10-23 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;1;57
2020-10-23 00:00:00;38;LODOSA;789;SARTAGUDA;1;16
2020-10-23 00:00:00;40;TAFALLA;793;TAFALLA;4;403
2020-10-23 00:00:00;99;FUERA DE NAVARRA;794;TIEBAS;1;1
2020-10-23 00:00:00;45;TUDELA OESTE;802;TUDELA;16;758
2020-10-23 00:00:00;46;TUDELA ESTE;802;TUDELA;14;1380
2020-10-23 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;122
2020-10-23 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;2;184
2020-10-23 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;11;389
2020-10-23 00:00:00;33;VILLATUERTA;904;ARIZALA / ARITZALA;1;2
2020-10-23 00:00:00;33;VILLATUERTA;915;RIEZU / ERREZU;1;2
2020-10-23 00:00:00;35;ANCÕN-AM…SCOA;941;Z⁄—IGA;1;3
2020-10-23 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;13;859
2020-10-23 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;7;460
2020-10-24 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;267
2020-10-24 00:00:00;32;ESTELLA;10;MUNI¡IN DE LA SOLANA;6;10
2020-10-24 00:00:00;50;CASCANTE;11;ABLITAS;1;129
2020-10-24 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;2;303
2020-10-24 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;18;465
2020-10-24 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;5;163
2020-10-24 00:00:00;14;BERRIOZAR;46;BERRIOZAR;6;363
2020-10-24 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;4;113
2020-10-24 00:00:00;3;IRURTZUN;92;IRURTZUN;2;72
2020-10-24 00:00:00;2;ETXARRI-ARANATZ;102;ARBIZU;2;57
2020-10-24 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;95
2020-10-24 00:00:00;34;ALLO;131;ARR”NIZ;2;9
2020-10-24 00:00:00;41;ARTAJONA;133;ARTAJONA;8;87
2020-10-24 00:00:00;14;BERRIOZAR;136;CIGANDA / ZIGANDA;1;2
2020-10-24 00:00:00;32;ESTELLA;146;AYEGUI / AIEGI;2;53
2020-10-24 00:00:00;39;SAN ADRI¡N;148;AZAGRA;4;141
2020-10-24 00:00:00;40;TAFALLA;151;BAR¡SOAIN;4;58
2020-10-24 00:00:00;6;ELIZONDO;174;ARIZKUN;1;9
2020-10-24 00:00:00;6;ELIZONDO;184;ZIGA;1;3
2020-10-24 00:00:00;6;ELIZONDO;187;ELIZONDO;6;206
2020-10-24 00:00:00;6;ELIZONDO;190;GARTZAIN;1;11
2020-10-24 00:00:00;7;DONEZTEBE/SANTESTEBAN;212;LEGASA;2;13
2020-10-24 00:00:00;3;IRURTZUN;218;BETELU;1;4
2020-10-24 00:00:00;51;BU—UEL;223;BU—UEL;5;84
2020-10-24 00:00:00;13;BURLADA;227;BURLADA / BURLATA;33;819
2020-10-24 00:00:00;51;BU—UEL;229;CABANILLAS;4;91
2020-10-24 00:00:00;43;OLITE;232;CAPARROSO;1;112
2020-10-24 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;227
2020-10-24 00:00:00;50;CASCANTE;238;CASCANTE;5;172
2020-10-24 00:00:00;48;CORELLA;241;CASTEJ”N;6;212
2020-10-24 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;8;528
2020-10-24 00:00:00;99;FUERA DE NAVARRA;244;CINTRU…NIGO;1;7
2020-10-24 00:00:00;27;PUENTE LA REINA;246;CIRAUQUI / ZIRAUKI;3;12
2020-10-24 00:00:00;15;ORCOYEN;247;CIRIZA / ZIRITZA;2;65
2020-10-24 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;13;546
